"Titre de tracé : 20598412_B_15"
"#","Date Heure, GMT+00:00","Pres. abs., Pa (LGR S/N: 20598412, SEN S/N: 20598412, LBL: Pressure)","Temp., °C (LGR S/N: 20598412, SEN S/N: 20598412, LBL: Temperature)","Coupleur détaché (LGR S/N: 20598412)","Fin de fichier (LGR S/N: 20598412)"
5617,08.03.25 08:00:00 PM,340009,4.831,,
5618,08.03.25 08:15:00 PM,339953,4.831,,
5619,08.03.25 08:30:00 PM,339960,4.934,,
5620,08.03.25 08:45:00 PM,339841,4.831,,
5621,08.03.25 09:00:00 PM,339841,4.831,,
5622,08.03.25 09:15:00 PM,339841,4.831,,
5623,08.03.25 09:30:00 PM,339889,4.727,,
5624,08.03.25 09:45:00 PM,339897,4.831,,
5625,08.03.25 10:00:00 PM,339897,4.831,,
5626,08.03.25 10:15:00 PM,339841,4.831,,
5627,08.03.25 10:30:00 PM,339897,4.831,,
5628,08.03.25 10:45:00 PM,339841,4.831,,
5629,08.03.25 11:00:00 PM,339848,4.934,,
5630,08.03.25 11:15:00 PM,339848,4.934,,
5631,08.03.25 11:30:00 PM,339848,4.934,,
5632,08.03.25 11:45:00 PM,339848,4.934,,
5633,08.04.25 12:00:00 AM,339793,4.934,,
5634,08.04.25 12:15:00 AM,339737,4.934,,
5635,08.04.25 12:30:00 AM,339841,4.831,,
5636,08.04.25 12:45:00 AM,339785,4.831,,
5637,08.04.25 01:00:00 AM,339785,4.831,,
5638,08.04.25 01:15:00 AM,339785,4.831,,
5639,08.04.25 01:30:00 AM,339785,4.831,,
5640,08.04.25 01:45:00 AM,339785,4.831,,
5641,08.04.25 02:00:00 AM,339729,4.831,,
5642,08.04.25 02:15:00 AM,339785,4.831,,
5643,08.04.25 02:30:00 AM,339785,4.831,,
5644,08.04.25 02:45:00 AM,339785,4.831,,
5645,08.04.25 03:00:00 AM,339785,4.831,,
5646,08.04.25 03:15:00 AM,339785,4.831,,
5647,08.04.25 03:30:00 AM,339785,4.831,,
5648,08.04.25 03:45:00 AM,339785,4.831,,
5649,08.04.25 04:00:00 AM,339785,4.831,,
5650,08.04.25 04:15:00 AM,339785,4.831,,
5651,08.04.25 04:30:00 AM,339785,4.831,,
5652,08.04.25 04:45:00 AM,339785,4.831,,
5653,08.04.25 05:00:00 AM,339841,4.831,,
5654,08.04.25 05:15:00 AM,339729,4.831,,
5655,08.04.25 05:30:00 AM,339729,4.831,,
5656,08.04.25 05:45:00 AM,339785,4.831,,
5657,08.04.25 06:00:00 AM,339785,4.831,,
5658,08.04.25 06:15:00 AM,339777,4.727,,
5659,08.04.25 06:30:00 AM,339785,4.831,,
5660,08.04.25 06:45:00 AM,339785,4.831,,
5661,08.04.25 07:00:00 AM,339841,4.831,,
5662,08.04.25 07:15:00 AM,339897,4.831,,
5663,08.04.25 07:30:00 AM,339841,4.831,,
5664,08.04.25 07:45:00 AM,339848,4.934,,
5665,08.04.25 08:00:00 AM,339793,4.934,,
5666,08.04.25 08:15:00 AM,339737,4.934,,
5667,08.04.25 08:30:00 AM,339737,4.934,,
5668,08.04.25 08:45:00 AM,339785,4.831,,
5669,08.04.25 09:00:00 AM,339729,4.831,,
5670,08.04.25 09:15:00 AM,339729,4.831,,
5671,08.04.25 09:30:00 AM,339785,4.831,,
5672,08.04.25 09:45:00 AM,339785,4.831,,
5673,08.04.25 10:00:00 AM,339729,4.831,,
5674,08.04.25 10:15:00 AM,339785,4.831,,
5675,08.04.25 10:30:00 AM,339729,4.831,,
5676,08.04.25 10:45:00 AM,339673,4.831,,
5677,08.04.25 11:00:00 AM,339673,4.831,,
5678,08.04.25 11:15:00 AM,339673,4.831,,
5679,08.04.25 11:30:00 AM,339729,4.831,,
5680,08.04.25 11:45:00 AM,339673,4.831,,
5681,08.04.25 12:00:00 PM,339673,4.831,,
5682,08.04.25 12:15:00 PM,339673,4.831,,
5683,08.04.25 12:30:00 PM,339673,4.831,,
5684,08.04.25 12:45:00 PM,339673,4.831,,
5685,08.04.25 01:00:00 PM,339729,4.831,,
5686,08.04.25 01:15:00 PM,339673,4.831,,
5687,08.04.25 01:30:00 PM,339617,4.831,,
5688,08.04.25 01:45:00 PM,339673,4.831,,
5689,08.04.25 02:00:00 PM,339673,4.831,,
5690,08.04.25 02:15:00 PM,339673,4.831,,
5691,08.04.25 02:30:00 PM,339617,4.831,,
5692,08.04.25 02:45:00 PM,339617,4.831,,
5693,08.04.25 03:00:00 PM,339617,4.831,,
5694,08.04.25 03:15:00 PM,339561,4.831,,
5695,08.04.25 03:30:00 PM,339617,4.831,,
5696,08.04.25 03:45:00 PM,339617,4.831,,
5697,08.04.25 04:00:00 PM,339673,4.831,,
5698,08.04.25 04:15:00 PM,339617,4.831,,
5699,08.04.25 04:30:00 PM,339617,4.831,,
5700,08.04.25 04:45:00 PM,339673,4.831,,
5701,08.04.25 05:00:00 PM,339625,4.934,,
5702,08.04.25 05:15:00 PM,339625,4.934,,
5703,08.04.25 05:30:00 PM,339617,4.831,,
5704,08.04.25 05:45:00 PM,339673,4.831,,
5705,08.04.25 06:00:00 PM,339673,4.831,,
5706,08.04.25 06:15:00 PM,339617,4.831,,
5707,08.04.25 06:30:00 PM,339665,4.727,,
5708,08.04.25 06:45:00 PM,339610,4.727,,
5709,08.04.25 07:00:00 PM,339617,4.831,,
5710,08.04.25 07:15:00 PM,339617,4.831,,
5711,08.04.25 07:30:00 PM,339561,4.831,,
5712,08.04.25 07:45:00 PM,339673,4.831,,
5713,08.04.25 08:00:00 PM,339561,4.831,,
5714,08.04.25 08:15:00 PM,339513,4.934,,
5715,08.04.25 08:30:00 PM,339625,4.934,,
5716,08.04.25 08:45:00 PM,339561,4.831,,
5717,08.04.25 09:00:00 PM,339505,4.831,,
5718,08.04.25 09:15:00 PM,339505,4.831,,
5719,08.04.25 09:30:00 PM,339505,4.831,,
5720,08.04.25 09:45:00 PM,339449,4.831,,
5721,08.04.25 10:00:00 PM,339505,4.831,,
5722,08.04.25 10:15:00 PM,339449,4.831,,
5723,08.04.25 10:30:00 PM,339449,4.831,,
5724,08.04.25 10:45:00 PM,339394,4.831,,
5725,08.04.25 11:00:00 PM,339449,4.831,,
5726,08.04.25 11:15:00 PM,339449,4.831,,
5727,08.04.25 11:30:00 PM,339394,4.831,,
5728,08.04.25 11:45:00 PM,339394,4.831,,
5729,08.05.25 12:00:00 AM,339394,4.831,,
5730,08.05.25 12:15:00 AM,339394,4.831,,
5731,08.05.25 12:30:00 AM,339394,4.831,,
5732,08.05.25 12:45:00 AM,339338,4.831,,
5733,08.05.25 01:00:00 AM,339338,4.831,,
5734,08.05.25 01:15:00 AM,339282,4.831,,
5735,08.05.25 01:30:00 AM,339401,4.934,,
5736,08.05.25 01:45:00 AM,339338,4.831,,
5737,08.05.25 02:00:00 AM,339338,4.831,,
5738,08.05.25 02:15:00 AM,339338,4.831,,
5739,08.05.25 02:30:00 AM,339282,4.831,,
5740,08.05.25 02:45:00 AM,339338,4.831,,
5741,08.05.25 03:00:00 AM,339282,4.831,,
5742,08.05.25 03:15:00 AM,339282,4.831,,
5743,08.05.25 03:30:00 AM,339282,4.831,,
5744,08.05.25 03:45:00 AM,339282,4.831,,
5745,08.05.25 04:00:00 AM,339338,4.831,,
5746,08.05.25 04:15:00 AM,339338,4.831,,
5747,08.05.25 04:30:00 AM,339338,4.831,,
5748,08.05.25 04:45:00 AM,339282,4.831,,
5749,08.05.25 05:00:00 AM,339226,4.831,,
5750,08.05.25 05:15:00 AM,339282,4.831,,
5751,08.05.25 05:30:00 AM,339226,4.831,,
5752,08.05.25 05:45:00 AM,339282,4.831,,
5753,08.05.25 06:00:00 AM,339226,4.831,,
5754,08.05.25 06:15:00 AM,339226,4.831,,
5755,08.05.25 06:30:00 AM,339282,4.831,,
5756,08.05.25 06:45:00 AM,339282,4.831,,
5757,08.05.25 07:00:00 AM,339226,4.831,,
5758,08.05.25 07:15:00 AM,339282,4.831,,
5759,08.05.25 07:30:00 AM,339226,4.831,,
5760,08.05.25 07:45:00 AM,339282,4.831,,
5761,08.05.25 08:00:00 AM,339282,4.831,,
5762,08.05.25 08:15:00 AM,339330,4.727,,
5763,08.05.25 08:30:00 AM,339274,4.727,,
5764,08.05.25 08:45:00 AM,339282,4.831,,
5765,08.05.25 09:00:00 AM,339226,4.831,,
5766,08.05.25 09:15:00 AM,339226,4.831,,
5767,08.05.25 09:30:00 AM,339170,4.831,,
5768,08.05.25 09:45:00 AM,339233,4.934,,
5769,08.05.25 10:00:00 AM,339226,4.831,,
5770,08.05.25 10:15:00 AM,339170,4.831,,
5771,08.05.25 10:30:00 AM,339233,4.934,,
5772,08.05.25 10:45:00 AM,339282,4.831,,
5773,08.05.25 11:00:00 AM,339170,4.831,,
5774,08.05.25 11:15:00 AM,339170,4.831,,
5775,08.05.25 11:30:00 AM,339226,4.831,,
5776,08.05.25 11:45:00 AM,339170,4.831,,
5777,08.05.25 12:00:00 PM,339170,4.831,,
5778,08.05.25 12:15:00 PM,339114,4.831,,
5779,08.05.25 12:30:00 PM,339170,4.831,,
5780,08.05.25 12:45:00 PM,339170,4.831,,
5781,08.05.25 01:00:00 PM,339162,4.727,,
5782,08.05.25 01:15:00 PM,339114,4.831,,
5783,08.05.25 01:30:00 PM,339178,4.934,,
5784,08.05.25 01:45:00 PM,339178,4.934,,
5785,08.05.25 02:00:00 PM,339178,4.934,,
5786,08.05.25 02:15:00 PM,339178,4.934,,
5787,08.05.25 02:30:00 PM,339114,4.831,,
5788,08.05.25 02:45:00 PM,339114,4.831,,
5789,08.05.25 03:00:00 PM,339170,4.831,,
5790,08.05.25 03:15:00 PM,339178,4.934,,
5791,08.05.25 03:30:00 PM,339162,4.727,,
5792,08.05.25 03:45:00 PM,339178,4.934,,
5793,08.05.25 04:00:00 PM,339106,4.727,,
5794,08.05.25 04:15:00 PM,339162,4.727,,
5795,08.05.25 04:30:00 PM,339226,4.831,,
5796,08.05.25 04:45:00 PM,339226,4.831,,
5797,08.05.25 05:00:00 PM,339170,4.831,,
5798,08.05.25 05:15:00 PM,339226,4.831,,
5799,08.05.25 05:30:00 PM,339162,4.727,,
5800,08.05.25 05:45:00 PM,339162,4.727,,
5801,08.05.25 06:00:00 PM,339162,4.727,,
5802,08.05.25 06:15:00 PM,339226,4.831,,
5803,08.05.25 06:30:00 PM,339226,4.831,,
5804,08.05.25 06:45:00 PM,339226,4.831,,
5805,08.05.25 07:00:00 PM,339233,4.934,,
5806,08.05.25 07:15:00 PM,339233,4.934,,
5807,08.05.25 07:30:00 PM,339170,4.831,,
5808,08.05.25 07:45:00 PM,339162,4.727,,
5809,08.05.25 08:00:00 PM,339170,4.831,,
5810,08.05.25 08:15:00 PM,339233,4.934,,
5811,08.05.25 08:30:00 PM,339226,4.831,,
5812,08.05.25 08:45:00 PM,339226,4.831,,
5813,08.05.25 09:00:00 PM,339178,4.934,,
5814,08.05.25 09:15:00 PM,339178,4.934,,
5815,08.05.25 09:30:00 PM,339170,4.831,,
5816,08.05.25 09:45:00 PM,339114,4.831,,
5817,08.05.25 10:00:00 PM,339114,4.831,,
5818,08.05.25 10:15:00 PM,339114,4.831,,
5819,08.05.25 10:30:00 PM,339114,4.831,,
5820,08.05.25 10:45:00 PM,339058,4.831,,
5821,08.05.25 11:00:00 PM,339002,4.831,,
5822,08.05.25 11:15:00 PM,339002,4.831,,
5823,08.05.25 11:30:00 PM,339002,4.831,,
5824,08.05.25 11:45:00 PM,338954,4.934,,
5825,08.06.25 12:00:00 AM,339010,4.934,,
5826,08.06.25 12:15:00 AM,339002,4.831,,
5827,08.06.25 12:30:00 AM,338946,4.831,,
5828,08.06.25 12:45:00 AM,338890,4.831,,
5829,08.06.25 01:00:00 AM,338946,4.831,,
5830,08.06.25 01:15:00 AM,338946,4.831,,
5831,08.06.25 01:30:00 AM,338890,4.831,,
5832,08.06.25 01:45:00 AM,338954,4.934,,
5833,08.06.25 02:00:00 AM,338890,4.831,,
5834,08.06.25 02:15:00 AM,338890,4.831,,
5835,08.06.25 02:30:00 AM,338834,4.831,,
5836,08.06.25 02:45:00 AM,338779,4.831,,
5837,08.06.25 03:00:00 AM,338834,4.831,,
5838,08.06.25 03:15:00 AM,338890,4.831,,
5839,08.06.25 03:30:00 AM,338890,4.831,,
5840,08.06.25 03:45:00 AM,338827,4.727,,
5841,08.06.25 04:00:00 AM,338834,4.831,,
5842,08.06.25 04:15:00 AM,338834,4.831,,
5843,08.06.25 04:30:00 AM,338834,4.831,,
5844,08.06.25 04:45:00 AM,338779,4.831,,
5845,08.06.25 05:00:00 AM,338834,4.831,,
5846,08.06.25 05:15:00 AM,338779,4.831,,
5847,08.06.25 05:30:00 AM,338779,4.831,,
5848,08.06.25 05:45:00 AM,338779,4.831,,
5849,08.06.25 06:00:00 AM,338779,4.831,,
5850,08.06.25 06:15:00 AM,338786,4.934,,
5851,08.06.25 06:30:00 AM,338842,4.934,,
5852,08.06.25 06:45:00 AM,338842,4.934,,
5853,08.06.25 07:00:00 AM,338834,4.831,,
5854,08.06.25 07:15:00 AM,338723,4.831,,
5855,08.06.25 07:30:00 AM,338779,4.831,,
5856,08.06.25 07:45:00 AM,338723,4.831,,
5857,08.06.25 08:00:00 AM,338723,4.831,,
5858,08.06.25 08:15:00 AM,338723,4.831,,
5859,08.06.25 08:30:00 AM,338674,4.934,,
5860,08.06.25 08:45:00 AM,338618,4.934,,
5861,08.06.25 09:00:00 AM,338667,4.831,,
5862,08.06.25 09:15:00 AM,338674,4.934,,
5863,08.06.25 09:30:00 AM,338674,4.934,,
5864,08.06.25 09:45:00 AM,338618,4.934,,
5865,08.06.25 10:00:00 AM,338563,4.934,,
5866,08.06.25 10:15:00 AM,338626,5.037,,
5867,08.06.25 10:30:00 AM,338618,4.934,,
5868,08.06.25 10:45:00 AM,338611,4.831,,
5869,08.06.25 11:00:00 AM,338618,4.934,,
5870,08.06.25 11:15:00 AM,338563,4.934,,
5871,08.06.25 11:30:00 AM,338611,4.831,,
5872,08.06.25 11:45:00 AM,338611,4.831,,
5873,08.06.25 12:00:00 PM,338611,4.831,,
5874,08.06.25 12:15:00 PM,338555,4.831,,
5875,08.06.25 12:30:00 PM,338555,4.831,,
5876,08.06.25 12:45:00 PM,338555,4.831,,
5877,08.06.25 01:00:00 PM,338555,4.831,,
5878,08.06.25 01:15:00 PM,338611,4.831,,
5879,08.06.25 01:30:00 PM,338611,4.831,,
5880,08.06.25 01:45:00 PM,338555,4.831,,
5881,08.06.25 02:00:00 PM,338547,4.727,,
5882,08.06.25 02:15:00 PM,338491,4.727,,
5883,08.06.25 02:30:00 PM,338499,4.831,,
5884,08.06.25 02:45:00 PM,338499,4.831,,
5885,08.06.25 03:00:00 PM,338499,4.831,,
5886,08.06.25 03:15:00 PM,338443,4.831,,
5887,08.06.25 03:30:00 PM,338499,4.831,,
5888,08.06.25 03:45:00 PM,338443,4.831,,
5889,08.06.25 04:00:00 PM,338443,4.831,,
5890,08.06.25 04:15:00 PM,338395,4.934,,
5891,08.06.25 04:30:00 PM,338387,4.831,,
5892,08.06.25 04:45:00 PM,338395,4.934,,
5893,08.06.25 05:00:00 PM,338387,4.831,,
5894,08.06.25 05:15:00 PM,338331,4.831,,
5895,08.06.25 05:30:00 PM,338443,4.831,,
5896,08.06.25 05:45:00 PM,338443,4.831,,
5897,08.06.25 06:00:00 PM,338443,4.831,,
5898,08.06.25 06:15:00 PM,338387,4.831,,
5899,08.06.25 06:30:00 PM,338435,4.727,,
5900,08.06.25 06:45:00 PM,338380,4.727,,
5901,08.06.25 07:00:00 PM,338443,4.831,,
5902,08.06.25 07:15:00 PM,338387,4.831,,
5903,08.06.25 07:30:00 PM,338395,4.934,,
5904,08.06.25 07:45:00 PM,338395,4.934,,
5905,08.06.25 08:00:00 PM,338395,4.934,,
5906,08.06.25 08:15:00 PM,338451,4.934,,
5907,08.06.25 08:30:00 PM,338387,4.831,,
5908,08.06.25 08:45:00 PM,338387,4.831,,
5909,08.06.25 09:00:00 PM,338395,4.934,,
5910,08.06.25 09:15:00 PM,338387,4.831,,
5911,08.06.25 09:30:00 PM,338275,4.831,,
5912,08.06.25 09:45:00 PM,338324,4.727,,
5913,08.06.25 10:00:00 PM,338324,4.727,,
5914,08.06.25 10:15:00 PM,338324,4.727,,
5915,08.06.25 10:30:00 PM,338324,4.727,,
5916,08.06.25 10:45:00 PM,338331,4.831,,
5917,08.06.25 11:00:00 PM,338283,4.934,,
5918,08.06.25 11:15:00 PM,338283,4.934,,
5919,08.06.25 11:30:00 PM,338283,4.934,,
5920,08.06.25 11:45:00 PM,338283,4.934,,
5921,08.07.25 12:00:00 AM,338339,4.934,,
5922,08.07.25 12:15:00 AM,338275,4.831,,
5923,08.07.25 12:30:00 AM,338331,4.831,,
5924,08.07.25 12:45:00 AM,338219,4.831,,
5925,08.07.25 01:00:00 AM,338219,4.831,,
5926,08.07.25 01:15:00 AM,338164,4.831,,
5927,08.07.25 01:30:00 AM,338212,4.727,,
5928,08.07.25 01:45:00 AM,338212,4.727,,
5929,08.07.25 02:00:00 AM,338219,4.831,,
5930,08.07.25 02:15:00 AM,338164,4.831,,
5931,08.07.25 02:30:00 AM,338219,4.831,,
5932,08.07.25 02:45:00 AM,338219,4.831,,
5933,08.07.25 03:00:00 AM,338275,4.831,,
5934,08.07.25 03:15:00 AM,338227,4.934,,
5935,08.07.25 03:30:00 AM,338283,4.934,,
5936,08.07.25 03:45:00 AM,338171,4.934,,
5937,08.07.25 04:00:00 AM,338227,4.934,,
5938,08.07.25 04:15:00 AM,338219,4.831,,
5939,08.07.25 04:30:00 AM,338219,4.831,,
5940,08.07.25 04:45:00 AM,338219,4.831,,
5941,08.07.25 05:00:00 AM,338219,4.831,,
5942,08.07.25 05:15:00 AM,338156,4.727,,
5943,08.07.25 05:30:00 AM,338156,4.727,,
5944,08.07.25 05:45:00 AM,338156,4.727,,
5945,08.07.25 06:00:00 AM,338108,4.831,,
5946,08.07.25 06:15:00 AM,338164,4.831,,
5947,08.07.25 06:30:00 AM,338164,4.831,,
5948,08.07.25 06:45:00 AM,338164,4.831,,
5949,08.07.25 07:00:00 AM,338164,4.831,,
5950,08.07.25 07:15:00 AM,338164,4.831,,
5951,08.07.25 07:30:00 AM,338164,4.831,,
5952,08.07.25 07:45:00 AM,338164,4.831,,
5953,08.07.25 08:00:00 AM,338164,4.831,,
5954,08.07.25 08:15:00 AM,338115,4.934,,
5955,08.07.25 08:30:00 AM,338171,4.934,,
5956,08.07.25 08:45:00 AM,338115,4.934,,
5957,08.07.25 09:00:00 AM,338171,4.934,,
5958,08.07.25 09:15:00 AM,338052,4.831,,
5959,08.07.25 09:30:00 AM,338108,4.831,,
5960,08.07.25 09:45:00 AM,338052,4.831,,
5961,08.07.25 10:00:00 AM,338108,4.831,,
5962,08.07.25 10:15:00 AM,338108,4.831,,
5963,08.07.25 10:30:00 AM,338108,4.831,,
5964,08.07.25 10:45:00 AM,338108,4.831,,
5965,08.07.25 11:00:00 AM,338108,4.831,,
5966,08.07.25 11:15:00 AM,338052,4.831,,
5967,08.07.25 11:30:00 AM,338052,4.831,,
5968,08.07.25 11:45:00 AM,338052,4.831,,
5969,08.07.25 12:00:00 PM,338052,4.831,,
5970,08.07.25 12:15:00 PM,338052,4.831,,
5971,08.07.25 12:30:00 PM,338052,4.831,,
5972,08.07.25 12:45:00 PM,338052,4.831,,
5973,08.07.25 01:00:00 PM,337996,4.831,,
5974,08.07.25 01:15:00 PM,338052,4.831,,
5975,08.07.25 01:30:00 PM,338052,4.831,,
5976,08.07.25 01:45:00 PM,337996,4.831,,
5977,08.07.25 02:00:00 PM,337996,4.831,,
5978,08.07.25 02:15:00 PM,337996,4.831,,
5979,08.07.25 02:30:00 PM,337996,4.831,,
5980,08.07.25 02:45:00 PM,338003,4.934,,
5981,08.07.25 03:00:00 PM,337940,4.831,,
5982,08.07.25 03:15:00 PM,337940,4.831,,
5983,08.07.25 03:30:00 PM,337940,4.831,,
5984,08.07.25 03:45:00 PM,337940,4.831,,
5985,08.07.25 04:00:00 PM,337988,4.727,,
5986,08.07.25 04:15:00 PM,338044,4.727,,
5987,08.07.25 04:30:00 PM,338044,4.727,,
5988,08.07.25 04:45:00 PM,338052,4.831,,
5989,08.07.25 05:00:00 PM,337996,4.831,,
5990,08.07.25 05:15:00 PM,337996,4.831,,
5991,08.07.25 05:30:00 PM,337940,4.831,,
5992,08.07.25 05:45:00 PM,337940,4.831,,
5993,08.07.25 06:00:00 PM,338003,4.934,,
5994,08.07.25 06:15:00 PM,338059,4.934,,
5995,08.07.25 06:30:00 PM,338052,4.831,,
5996,08.07.25 06:45:00 PM,337940,4.831,,
5997,08.07.25 07:00:00 PM,337996,4.831,,
5998,08.07.25 07:15:00 PM,337996,4.831,,
5999,08.07.25 07:30:00 PM,337996,4.831,,
6000,08.07.25 07:45:00 PM,337996,4.831,,
6001,08.07.25 08:00:00 PM,337996,4.831,,
6002,08.07.25 08:15:00 PM,338052,4.831,,
6003,08.07.25 08:30:00 PM,337996,4.831,,
6004,08.07.25 08:45:00 PM,337996,4.831,,
6005,08.07.25 09:00:00 PM,337996,4.831,,
6006,08.07.25 09:15:00 PM,337996,4.831,,
6007,08.07.25 09:30:00 PM,337996,4.831,,
6008,08.07.25 09:45:00 PM,337940,4.831,,
6009,08.07.25 10:00:00 PM,337940,4.831,,
6010,08.07.25 10:15:00 PM,337940,4.831,,
6011,08.07.25 10:30:00 PM,337940,4.831,,
6012,08.07.25 10:45:00 PM,337940,4.831,,
6013,08.07.25 11:00:00 PM,337892,4.934,,
6014,08.07.25 11:15:00 PM,337884,4.831,,
6015,08.07.25 11:30:00 PM,337940,4.831,,
6016,08.07.25 11:45:00 PM,337820,4.727,,
6017,08.08.25 12:00:00 AM,337884,4.831,,
6018,08.08.25 12:15:00 AM,337884,4.831,,
6019,08.08.25 12:30:00 AM,337884,4.831,,
6020,08.08.25 12:45:00 AM,337764,4.727,,
6021,08.08.25 01:00:00 AM,337828,4.831,,
6022,08.08.25 01:15:00 AM,337828,4.831,,
6023,08.08.25 01:30:00 AM,337828,4.831,,
6024,08.08.25 01:45:00 AM,337884,4.831,,
6025,08.08.25 02:00:00 AM,337884,4.831,,
6026,08.08.25 02:15:00 AM,337884,4.831,,
6027,08.08.25 02:30:00 AM,337884,4.831,,
6028,08.08.25 02:45:00 AM,337828,4.831,,
6029,08.08.25 03:00:00 AM,337828,4.831,,
6030,08.08.25 03:15:00 AM,337772,4.831,,
6031,08.08.25 03:30:00 AM,337884,4.831,,
6032,08.08.25 03:45:00 AM,337884,4.831,,
6033,08.08.25 04:00:00 AM,337884,4.831,,
6034,08.08.25 04:15:00 AM,337828,4.831,,
6035,08.08.25 04:30:00 AM,337884,4.831,,
6036,08.08.25 04:45:00 AM,337828,4.831,,
6037,08.08.25 05:00:00 AM,337884,4.831,,
6038,08.08.25 05:15:00 AM,337884,4.831,,
6039,08.08.25 05:30:00 AM,337836,4.934,,
6040,08.08.25 05:45:00 AM,337828,4.831,,
6041,08.08.25 06:00:00 AM,337884,4.831,,
6042,08.08.25 06:15:00 AM,337828,4.831,,
6043,08.08.25 06:30:00 AM,337828,4.831,,
6044,08.08.25 06:45:00 AM,337828,4.831,,
6045,08.08.25 07:00:00 AM,337828,4.831,,
6046,08.08.25 07:15:00 AM,337828,4.831,,
6047,08.08.25 07:30:00 AM,337828,4.831,,
6048,08.08.25 07:45:00 AM,337828,4.831,,
6049,08.08.25 08:00:00 AM,337828,4.831,,
6050,08.08.25 08:15:00 AM,337828,4.831,,
6051,08.08.25 08:30:00 AM,337772,4.831,,
6052,08.08.25 08:45:00 AM,337772,4.831,,
6053,08.08.25 09:00:00 AM,337772,4.831,,
6054,08.08.25 09:15:00 AM,337772,4.831,,
6055,08.08.25 09:30:00 AM,337772,4.831,,
6056,08.08.25 09:45:00 AM,337772,4.831,,
6057,08.08.25 10:00:00 AM,337660,4.831,,
6058,08.08.25 10:15:00 AM,337660,4.831,,
6059,08.08.25 10:30:00 AM,337660,4.831,,
6060,08.08.25 10:45:00 AM,337716,4.831,,
6061,08.08.25 11:00:00 AM,337660,4.831,,
6062,08.08.25 11:15:00 AM,337716,4.831,,
6063,08.08.25 11:30:00 AM,337660,4.831,,
6064,08.08.25 11:45:00 AM,337660,4.831,,
6065,08.08.25 12:00:00 PM,337660,4.831,,
6066,08.08.25 12:15:00 PM,337660,4.831,,
6067,08.08.25 12:30:00 PM,337604,4.831,,
6068,08.08.25 12:45:00 PM,337604,4.831,,
6069,08.08.25 01:00:00 PM,337668,4.934,,
6070,08.08.25 01:15:00 PM,337668,4.934,,
6071,08.08.25 01:30:00 PM,337612,4.934,,
6072,08.08.25 01:45:00 PM,337612,4.934,,
6073,08.08.25 02:00:00 PM,337612,4.934,,
6074,08.08.25 02:15:00 PM,337604,4.831,,
6075,08.08.25 02:30:00 PM,337604,4.831,,
6076,08.08.25 02:45:00 PM,337604,4.831,,
6077,08.08.25 03:00:00 PM,337604,4.831,,
6078,08.08.25 03:15:00 PM,337660,4.831,,
6079,08.08.25 03:30:00 PM,337604,4.831,,
6080,08.08.25 03:45:00 PM,337604,4.831,,
6081,08.08.25 04:00:00 PM,337548,4.831,,
6082,08.08.25 04:15:00 PM,337548,4.831,,
6083,08.08.25 04:30:00 PM,337660,4.831,,
6084,08.08.25 04:45:00 PM,337604,4.831,,
6085,08.08.25 05:00:00 PM,337604,4.831,,
6086,08.08.25 05:15:00 PM,337604,4.831,,
6087,08.08.25 05:30:00 PM,337604,4.831,,
6088,08.08.25 05:45:00 PM,337716,4.831,,
6089,08.08.25 06:00:00 PM,337668,4.934,,
6090,08.08.25 06:15:00 PM,337612,4.934,,
6091,08.08.25 06:30:00 PM,337668,4.934,,
6092,08.08.25 06:45:00 PM,337612,4.934,,
6093,08.08.25 07:00:00 PM,337556,4.934,,
6094,08.08.25 07:15:00 PM,337612,4.934,,
6095,08.08.25 07:30:00 PM,337548,4.831,,
6096,08.08.25 07:45:00 PM,337548,4.831,,
6097,08.08.25 08:00:00 PM,337548,4.831,,
6098,08.08.25 08:15:00 PM,337548,4.831,,
6099,08.08.25 08:30:00 PM,337548,4.831,,
6100,08.08.25 08:45:00 PM,337548,4.831,,
6101,08.08.25 09:00:00 PM,337548,4.831,,
6102,08.08.25 09:15:00 PM,337604,4.831,,
6103,08.08.25 09:30:00 PM,337548,4.831,,
6104,08.08.25 09:45:00 PM,337548,4.831,,
6105,08.08.25 10:00:00 PM,337493,4.831,,
6106,08.08.25 10:15:00 PM,337493,4.831,,
6107,08.08.25 10:30:00 PM,337548,4.831,,
6108,08.08.25 10:45:00 PM,337444,4.934,,
6109,08.08.25 11:00:00 PM,337444,4.934,,
6110,08.08.25 11:15:00 PM,337500,4.934,,
6111,08.08.25 11:30:00 PM,337388,4.934,,
6112,08.08.25 11:45:00 PM,337444,4.934,,
6113,08.09.25 12:00:00 AM,337381,4.831,,
6114,08.09.25 12:15:00 AM,337493,4.831,,
6115,08.09.25 12:30:00 AM,337437,4.831,,
6116,08.09.25 12:45:00 AM,337437,4.831,,
6117,08.09.25 01:00:00 AM,337437,4.831,,
6118,08.09.25 01:15:00 AM,337381,4.831,,
6119,08.09.25 01:30:00 AM,337381,4.831,,
6120,08.09.25 01:45:00 AM,337381,4.831,,
6121,08.09.25 02:00:00 AM,337437,4.831,,
6122,08.09.25 02:15:00 AM,337437,4.831,,
6123,08.09.25 02:30:00 AM,337437,4.831,,
6124,08.09.25 02:45:00 AM,337437,4.831,,
6125,08.09.25 03:00:00 AM,337381,4.831,,
6126,08.09.25 03:15:00 AM,337381,4.831,,
6127,08.09.25 03:30:00 AM,337437,4.831,,
6128,08.09.25 03:45:00 AM,337388,4.934,,
