"Titre de tracé : 20598413_A_14"
"#","Date Heure, GMT+00:00","Pres. abs., Pa (LGR S/N: 20598413, SEN S/N: 20598413, LBL: Pressure)","Temp., °C (LGR S/N: 20598413, SEN S/N: 20598413, LBL: Temperature)","Coupleur détaché (LGR S/N: 20598413)","Fin de fichier (LGR S/N: 20598413)"
5168,07.30.25 03:45:00 AM,228335,9.275,,
5169,07.30.25 04:00:00 AM,228340,9.373,,
5170,07.30.25 04:15:00 AM,228340,9.373,,
5171,07.30.25 04:30:00 AM,228340,9.373,,
5172,07.30.25 04:45:00 AM,228335,9.275,,
5173,07.30.25 05:00:00 AM,228340,9.373,,
5174,07.30.25 05:15:00 AM,228340,9.373,,
5175,07.30.25 05:30:00 AM,228272,9.275,,
5176,07.30.25 05:45:00 AM,228335,9.275,,
5177,07.30.25 06:00:00 AM,228403,9.373,,
5178,07.30.25 06:15:00 AM,228340,9.373,,
5179,07.30.25 06:30:00 AM,228393,9.176,,
5180,07.30.25 06:45:00 AM,228393,9.176,,
5181,07.30.25 07:00:00 AM,228387,9.077,,
5182,07.30.25 07:15:00 AM,228387,9.077,,
5183,07.30.25 07:30:00 AM,228382,8.978,,
5184,07.30.25 07:45:00 AM,228387,9.077,,
5185,07.30.25 08:00:00 AM,228393,9.176,,
5186,07.30.25 08:15:00 AM,228455,9.176,,
5187,07.30.25 08:30:00 AM,228335,9.275,,
5188,07.30.25 08:45:00 AM,228403,9.373,,
5189,07.30.25 09:00:00 AM,228398,9.275,,
5190,07.30.25 09:15:00 AM,228393,9.176,,
5191,07.30.25 09:30:00 AM,228340,9.373,,
5192,07.30.25 09:45:00 AM,228346,9.472,,
5193,07.30.25 10:00:00 AM,228409,9.472,,
5194,07.30.25 10:15:00 AM,228414,9.571,,
5195,07.30.25 10:30:00 AM,228351,9.571,,
5196,07.30.25 10:45:00 AM,228346,9.472,,
5197,07.30.25 11:00:00 AM,228283,9.472,,
5198,07.30.25 11:15:00 AM,228351,9.571,,
5199,07.30.25 11:30:00 AM,228351,9.571,,
5200,07.30.25 11:45:00 AM,228409,9.472,,
5201,07.30.25 12:00:00 PM,228398,9.275,,
5202,07.30.25 12:15:00 PM,228398,9.275,,
5203,07.30.25 12:30:00 PM,228393,9.176,,
5204,07.30.25 12:45:00 PM,228398,9.275,,
5205,07.30.25 01:00:00 PM,228403,9.373,,
5206,07.30.25 01:15:00 PM,228335,9.275,,
5207,07.30.25 01:30:00 PM,228398,9.275,,
5208,07.30.25 01:45:00 PM,228398,9.275,,
5209,07.30.25 02:00:00 PM,228466,9.373,,
5210,07.30.25 02:15:00 PM,228403,9.373,,
5211,07.30.25 02:30:00 PM,228403,9.373,,
5212,07.30.25 02:45:00 PM,228471,9.472,,
5213,07.30.25 03:00:00 PM,228414,9.571,,
5214,07.30.25 03:15:00 PM,228403,9.373,,
5215,07.30.25 03:30:00 PM,228466,9.373,,
5216,07.30.25 03:45:00 PM,228409,9.472,,
5217,07.30.25 04:00:00 PM,228409,9.472,,
5218,07.30.25 04:15:00 PM,228403,9.373,,
5219,07.30.25 04:30:00 PM,228466,9.373,,
5220,07.30.25 04:45:00 PM,228461,9.275,,
5221,07.30.25 05:00:00 PM,228461,9.275,,
5222,07.30.25 05:15:00 PM,228461,9.275,,
5223,07.30.25 05:30:00 PM,228466,9.373,,
5224,07.30.25 05:45:00 PM,228466,9.373,,
5225,07.30.25 06:00:00 PM,228529,9.373,,
5226,07.30.25 06:15:00 PM,228534,9.472,,
5227,07.30.25 06:30:00 PM,228471,9.472,,
5228,07.30.25 06:45:00 PM,228466,9.373,,
5229,07.30.25 07:00:00 PM,228529,9.373,,
5230,07.30.25 07:15:00 PM,228466,9.373,,
5231,07.30.25 07:30:00 PM,228471,9.472,,
5232,07.30.25 07:45:00 PM,228529,9.373,,
5233,07.30.25 08:00:00 PM,228471,9.472,,
5234,07.30.25 08:15:00 PM,228534,9.472,,
5235,07.30.25 08:30:00 PM,228471,9.472,,
5236,07.30.25 08:45:00 PM,228471,9.472,,
5237,07.30.25 09:00:00 PM,228539,9.571,,
5238,07.30.25 09:15:00 PM,228414,9.571,,
5239,07.30.25 09:30:00 PM,228471,9.472,,
5240,07.30.25 09:45:00 PM,228471,9.472,,
5241,07.30.25 10:00:00 PM,228529,9.373,,
5242,07.30.25 10:15:00 PM,228461,9.275,,
5243,07.30.25 10:30:00 PM,228518,9.176,,
5244,07.30.25 10:45:00 PM,228461,9.275,,
5245,07.30.25 11:00:00 PM,228466,9.373,,
5246,07.30.25 11:15:00 PM,228466,9.373,,
5247,07.30.25 11:30:00 PM,228471,9.472,,
5248,07.30.25 11:45:00 PM,228466,9.373,,
5249,07.31.25 12:00:00 AM,228403,9.373,,
5250,07.31.25 12:15:00 AM,228409,9.472,,
5251,07.31.25 12:30:00 AM,228471,9.472,,
5252,07.31.25 12:45:00 AM,228471,9.472,,
5253,07.31.25 01:00:00 AM,228471,9.472,,
5254,07.31.25 01:15:00 AM,228409,9.472,,
5255,07.31.25 01:30:00 AM,228346,9.472,,
5256,07.31.25 01:45:00 AM,228409,9.472,,
5257,07.31.25 02:00:00 AM,228409,9.472,,
5258,07.31.25 02:15:00 AM,228471,9.472,,
5259,07.31.25 02:30:00 AM,228466,9.373,,
5260,07.31.25 02:45:00 AM,228403,9.373,,
5261,07.31.25 03:00:00 AM,228403,9.373,,
5262,07.31.25 03:15:00 AM,228403,9.373,,
5263,07.31.25 03:30:00 AM,228398,9.275,,
5264,07.31.25 03:45:00 AM,228398,9.275,,
5265,07.31.25 04:00:00 AM,228461,9.275,,
5266,07.31.25 04:15:00 AM,228393,9.176,,
5267,07.31.25 04:30:00 AM,228466,9.373,,
5268,07.31.25 04:45:00 AM,228534,9.472,,
5269,07.31.25 05:00:00 AM,228471,9.472,,
5270,07.31.25 05:15:00 AM,228471,9.472,,
5271,07.31.25 05:30:00 AM,228471,9.472,,
5272,07.31.25 05:45:00 AM,228466,9.373,,
5273,07.31.25 06:00:00 AM,228529,9.373,,
5274,07.31.25 06:15:00 AM,228466,9.373,,
5275,07.31.25 06:30:00 AM,228471,9.472,,
5276,07.31.25 06:45:00 AM,228471,9.472,,
5277,07.31.25 07:00:00 AM,228471,9.472,,
5278,07.31.25 07:15:00 AM,228534,9.472,,
5279,07.31.25 07:30:00 AM,228471,9.472,,
5280,07.31.25 07:45:00 AM,228534,9.472,,
5281,07.31.25 08:00:00 AM,228534,9.472,,
5282,07.31.25 08:15:00 AM,228539,9.571,,
5283,07.31.25 08:30:00 AM,228534,9.472,,
5284,07.31.25 08:45:00 AM,228529,9.373,,
5285,07.31.25 09:00:00 AM,228466,9.373,,
5286,07.31.25 09:15:00 AM,228471,9.472,,
5287,07.31.25 09:30:00 AM,228471,9.472,,
5288,07.31.25 09:45:00 AM,228471,9.472,,
5289,07.31.25 10:00:00 AM,228471,9.472,,
5290,07.31.25 10:15:00 AM,228414,9.571,,
5291,07.31.25 10:30:00 AM,228471,9.472,,
5292,07.31.25 10:45:00 AM,228414,9.571,,
5293,07.31.25 11:00:00 AM,228471,9.472,,
5294,07.31.25 11:15:00 AM,228409,9.472,,
5295,07.31.25 11:30:00 AM,228409,9.472,,
5296,07.31.25 11:45:00 AM,228477,9.571,,
5297,07.31.25 12:00:00 PM,228414,9.571,,
5298,07.31.25 12:15:00 PM,228351,9.571,,
5299,07.31.25 12:30:00 PM,228403,9.373,,
5300,07.31.25 12:45:00 PM,228409,9.472,,
5301,07.31.25 01:00:00 PM,228351,9.571,,
5302,07.31.25 01:15:00 PM,228346,9.472,,
5303,07.31.25 01:30:00 PM,228398,9.275,,
5304,07.31.25 01:45:00 PM,228398,9.275,,
5305,07.31.25 02:00:00 PM,228393,9.176,,
5306,07.31.25 02:15:00 PM,228335,9.275,,
5307,07.31.25 02:30:00 PM,228340,9.373,,
5308,07.31.25 02:45:00 PM,228346,9.472,,
5309,07.31.25 03:00:00 PM,228346,9.472,,
5310,07.31.25 03:15:00 PM,228346,9.472,,
5311,07.31.25 03:30:00 PM,228346,9.472,,
5312,07.31.25 03:45:00 PM,228409,9.472,,
5313,07.31.25 04:00:00 PM,228346,9.472,,
5314,07.31.25 04:15:00 PM,228409,9.472,,
5315,07.31.25 04:30:00 PM,228346,9.472,,
5316,07.31.25 04:45:00 PM,228346,9.472,,
5317,07.31.25 05:00:00 PM,228283,9.472,,
5318,07.31.25 05:15:00 PM,228351,9.571,,
5319,07.31.25 05:30:00 PM,228414,9.571,,
5320,07.31.25 05:45:00 PM,228351,9.571,,
5321,07.31.25 06:00:00 PM,228409,9.472,,
5322,07.31.25 06:15:00 PM,228340,9.373,,
5323,07.31.25 06:30:00 PM,228351,9.571,,
5324,07.31.25 06:45:00 PM,228414,9.571,,
5325,07.31.25 07:00:00 PM,228351,9.571,,
5326,07.31.25 07:15:00 PM,228414,9.571,,
5327,07.31.25 07:30:00 PM,228346,9.472,,
5328,07.31.25 07:45:00 PM,228403,9.373,,
5329,07.31.25 08:00:00 PM,228346,9.472,,
5330,07.31.25 08:15:00 PM,228346,9.472,,
5331,07.31.25 08:30:00 PM,228351,9.571,,
5332,07.31.25 08:45:00 PM,228356,9.669,,
5333,07.31.25 09:00:00 PM,228362,9.768,,
5334,07.31.25 09:15:00 PM,228288,9.571,,
5335,07.31.25 09:30:00 PM,228351,9.571,,
5336,07.31.25 09:45:00 PM,228346,9.472,,
5337,07.31.25 10:00:00 PM,228283,9.472,,
5338,07.31.25 10:15:00 PM,228225,9.571,,
5339,07.31.25 10:30:00 PM,228294,9.669,,
5340,07.31.25 10:45:00 PM,228225,9.571,,
5341,07.31.25 11:00:00 PM,228283,9.472,,
5342,07.31.25 11:15:00 PM,228220,9.472,,
5343,07.31.25 11:30:00 PM,228283,9.472,,
5344,07.31.25 11:45:00 PM,228278,9.373,,
5345,08.01.25 12:00:00 AM,228220,9.472,,
5346,08.01.25 12:15:00 AM,228220,9.472,,
5347,08.01.25 12:30:00 AM,228215,9.373,,
5348,08.01.25 12:45:00 AM,228278,9.373,,
5349,08.01.25 01:00:00 AM,228215,9.373,,
5350,08.01.25 01:15:00 AM,228152,9.373,,
5351,08.01.25 01:30:00 AM,228157,9.472,,
5352,08.01.25 01:45:00 AM,228215,9.373,,
5353,08.01.25 02:00:00 AM,228157,9.472,,
5354,08.01.25 02:15:00 AM,228220,9.472,,
5355,08.01.25 02:30:00 AM,228220,9.472,,
5356,08.01.25 02:45:00 AM,228157,9.472,,
5357,08.01.25 03:00:00 AM,228225,9.571,,
5358,08.01.25 03:15:00 AM,228163,9.571,,
5359,08.01.25 03:30:00 AM,228163,9.571,,
5360,08.01.25 03:45:00 AM,228163,9.571,,
5361,08.01.25 04:00:00 AM,228157,9.472,,
5362,08.01.25 04:15:00 AM,228157,9.472,,
5363,08.01.25 04:30:00 AM,228152,9.373,,
5364,08.01.25 04:45:00 AM,228089,9.373,,
5365,08.01.25 05:00:00 AM,228215,9.373,,
5366,08.01.25 05:15:00 AM,228163,9.571,,
5367,08.01.25 05:30:00 AM,228163,9.571,,
5368,08.01.25 05:45:00 AM,228231,9.669,,
5369,08.01.25 06:00:00 AM,228163,9.571,,
5370,08.01.25 06:15:00 AM,228163,9.571,,
5371,08.01.25 06:30:00 AM,228168,9.669,,
5372,08.01.25 06:45:00 AM,228168,9.669,,
5373,08.01.25 07:00:00 AM,228163,9.571,,
5374,08.01.25 07:15:00 AM,228157,9.472,,
5375,08.01.25 07:30:00 AM,228157,9.472,,
5376,08.01.25 07:45:00 AM,228220,9.472,,
5377,08.01.25 08:00:00 AM,228163,9.571,,
5378,08.01.25 08:15:00 AM,228157,9.472,,
5379,08.01.25 08:30:00 AM,228157,9.472,,
5380,08.01.25 08:45:00 AM,228215,9.373,,
5381,08.01.25 09:00:00 AM,228157,9.472,,
5382,08.01.25 09:15:00 AM,228095,9.472,,
5383,08.01.25 09:30:00 AM,228163,9.571,,
5384,08.01.25 09:45:00 AM,228157,9.472,,
5385,08.01.25 10:00:00 AM,228095,9.472,,
5386,08.01.25 10:15:00 AM,228163,9.571,,
5387,08.01.25 10:30:00 AM,228048,9.768,,
5388,08.01.25 10:45:00 AM,228042,9.669,,
5389,08.01.25 11:00:00 AM,228100,9.571,,
5390,08.01.25 11:15:00 AM,228042,9.669,,
5391,08.01.25 11:30:00 AM,227980,9.669,,
5392,08.01.25 11:45:00 AM,228037,9.571,,
5393,08.01.25 12:00:00 PM,228032,9.472,,
5394,08.01.25 12:15:00 PM,227969,9.472,,
5395,08.01.25 12:30:00 PM,227974,9.571,,
5396,08.01.25 12:45:00 PM,227974,9.571,,
5397,08.01.25 01:00:00 PM,228026,9.373,,
5398,08.01.25 01:15:00 PM,228021,9.275,,
5399,08.01.25 01:30:00 PM,227896,9.275,,
5400,08.01.25 01:45:00 PM,228026,9.373,,
5401,08.01.25 02:00:00 PM,227901,9.373,,
5402,08.01.25 02:15:00 PM,227964,9.373,,
5403,08.01.25 02:30:00 PM,227911,9.571,,
5404,08.01.25 02:45:00 PM,227980,9.669,,
5405,08.01.25 03:00:00 PM,227917,9.669,,
5406,08.01.25 03:15:00 PM,227917,9.669,,
5407,08.01.25 03:30:00 PM,227917,9.669,,
5408,08.01.25 03:45:00 PM,227917,9.669,,
5409,08.01.25 04:00:00 PM,227974,9.571,,
5410,08.01.25 04:15:00 PM,227974,9.571,,
5411,08.01.25 04:30:00 PM,227922,9.768,,
5412,08.01.25 04:45:00 PM,227974,9.571,,
5413,08.01.25 05:00:00 PM,227964,9.373,,
5414,08.01.25 05:15:00 PM,227958,9.275,,
5415,08.01.25 05:30:00 PM,227953,9.176,,
5416,08.01.25 05:45:00 PM,227958,9.275,,
5417,08.01.25 06:00:00 PM,227964,9.373,,
5418,08.01.25 06:15:00 PM,227969,9.472,,
5419,08.01.25 06:30:00 PM,227985,9.768,,
5420,08.01.25 06:45:00 PM,227990,9.866,,
5421,08.01.25 07:00:00 PM,228058,9.965,,
5422,08.01.25 07:15:00 PM,227990,9.866,,
5423,08.01.25 07:30:00 PM,227917,9.669,,
5424,08.01.25 07:45:00 PM,227974,9.571,,
5425,08.01.25 08:00:00 PM,227985,9.768,,
5426,08.01.25 08:15:00 PM,227980,9.669,,
5427,08.01.25 08:30:00 PM,227911,9.571,,
5428,08.01.25 08:45:00 PM,227917,9.669,,
5429,08.01.25 09:00:00 PM,227917,9.669,,
5430,08.01.25 09:15:00 PM,227917,9.669,,
5431,08.01.25 09:30:00 PM,227859,9.768,,
5432,08.01.25 09:45:00 PM,227922,9.768,,
5433,08.01.25 10:00:00 PM,227865,9.866,,
5434,08.01.25 10:15:00 PM,227870,9.965,,
5435,08.01.25 10:30:00 PM,227859,9.768,,
5436,08.01.25 10:45:00 PM,227859,9.768,,
5437,08.01.25 11:00:00 PM,227791,9.669,,
5438,08.01.25 11:15:00 PM,227791,9.669,,
5439,08.01.25 11:30:00 PM,227849,9.571,,
5440,08.01.25 11:45:00 PM,227781,9.472,,
5441,08.02.25 12:00:00 AM,227775,9.373,,
5442,08.02.25 12:15:00 AM,227770,9.275,,
5443,08.02.25 12:30:00 AM,227775,9.373,,
5444,08.02.25 12:45:00 AM,227833,9.275,,
5445,08.02.25 01:00:00 AM,227833,9.275,,
5446,08.02.25 01:15:00 AM,227775,9.373,,
5447,08.02.25 01:30:00 AM,227838,9.373,,
5448,08.02.25 01:45:00 AM,227775,9.373,,
5449,08.02.25 02:00:00 AM,227781,9.472,,
5450,08.02.25 02:15:00 AM,227791,9.669,,
5451,08.02.25 02:30:00 AM,227849,9.571,,
5452,08.02.25 02:45:00 AM,227849,9.571,,
5453,08.02.25 03:00:00 AM,227838,9.373,,
5454,08.02.25 03:15:00 AM,227896,9.275,,
5455,08.02.25 03:30:00 AM,227901,9.373,,
5456,08.02.25 03:45:00 AM,227849,9.571,,
5457,08.02.25 04:00:00 AM,227911,9.571,,
5458,08.02.25 04:15:00 AM,227786,9.571,,
5459,08.02.25 04:30:00 AM,227849,9.571,,
5460,08.02.25 04:45:00 AM,227911,9.571,,
5461,08.02.25 05:00:00 AM,227911,9.571,,
5462,08.02.25 05:15:00 AM,227922,9.768,,
5463,08.02.25 05:30:00 AM,227870,9.965,,
5464,08.02.25 05:45:00 AM,227933,9.965,,
5465,08.02.25 06:00:00 AM,227938,10.063,,
5466,08.02.25 06:15:00 AM,227985,9.768,,
5467,08.02.25 06:30:00 AM,227974,9.571,,
5468,08.02.25 06:45:00 AM,227974,9.571,,
5469,08.02.25 07:00:00 AM,227974,9.571,,
5470,08.02.25 07:15:00 AM,228032,9.472,,
5471,08.02.25 07:30:00 AM,228032,9.472,,
5472,08.02.25 07:45:00 AM,228021,9.275,,
5473,08.02.25 08:00:00 AM,227964,9.373,,
5474,08.02.25 08:15:00 AM,228026,9.373,,
5475,08.02.25 08:30:00 AM,228032,9.472,,
5476,08.02.25 08:45:00 AM,227969,9.472,,
5477,08.02.25 09:00:00 AM,228037,9.571,,
5478,08.02.25 09:15:00 AM,228021,9.275,,
5479,08.02.25 09:30:00 AM,228084,9.275,,
5480,08.02.25 09:45:00 AM,227969,9.472,,
5481,08.02.25 10:00:00 AM,228037,9.571,,
5482,08.02.25 10:15:00 AM,228037,9.571,,
5483,08.02.25 10:30:00 AM,228032,9.472,,
5484,08.02.25 10:45:00 AM,228037,9.571,,
5485,08.02.25 11:00:00 AM,228100,9.571,,
5486,08.02.25 11:15:00 AM,228105,9.669,,
5487,08.02.25 11:30:00 AM,228042,9.669,,
5488,08.02.25 11:45:00 AM,228037,9.571,,
5489,08.02.25 12:00:00 PM,228026,9.373,,
5490,08.02.25 12:15:00 PM,228026,9.373,,
5491,08.02.25 12:30:00 PM,228084,9.275,,
5492,08.02.25 12:45:00 PM,228084,9.275,,
5493,08.02.25 01:00:00 PM,228100,9.571,,
5494,08.02.25 01:15:00 PM,228105,9.669,,
5495,08.02.25 01:30:00 PM,228116,9.866,,
5496,08.02.25 01:45:00 PM,228116,9.866,,
5497,08.02.25 02:00:00 PM,228110,9.768,,
5498,08.02.25 02:15:00 PM,228168,9.669,,
5499,08.02.25 02:30:00 PM,228105,9.669,,
5500,08.02.25 02:45:00 PM,228100,9.571,,
5501,08.02.25 03:00:00 PM,228163,9.571,,
5502,08.02.25 03:15:00 PM,228105,9.669,,
5503,08.02.25 03:30:00 PM,228110,9.768,,
5504,08.02.25 03:45:00 PM,228173,9.768,,
5505,08.02.25 04:00:00 PM,228231,9.669,,
5506,08.02.25 04:15:00 PM,228288,9.571,,
5507,08.02.25 04:30:00 PM,228231,9.669,,
5508,08.02.25 04:45:00 PM,228231,9.669,,
5509,08.02.25 05:00:00 PM,228236,9.768,,
5510,08.02.25 05:15:00 PM,228241,9.866,,
5511,08.02.25 05:30:00 PM,228304,9.866,,
5512,08.02.25 05:45:00 PM,228304,9.866,,
5513,08.02.25 06:00:00 PM,228304,9.866,,
5514,08.02.25 06:15:00 PM,228236,9.768,,
5515,08.02.25 06:30:00 PM,228299,9.768,,
5516,08.02.25 06:45:00 PM,228236,9.768,,
5517,08.02.25 07:00:00 PM,228299,9.768,,
5518,08.02.25 07:15:00 PM,228294,9.669,,
5519,08.02.25 07:30:00 PM,228288,9.571,,
5520,08.02.25 07:45:00 PM,228299,9.768,,
5521,08.02.25 08:00:00 PM,228299,9.768,,
5522,08.02.25 08:15:00 PM,228294,9.669,,
5523,08.02.25 08:30:00 PM,228288,9.571,,
5524,08.02.25 08:45:00 PM,228288,9.571,,
5525,08.02.25 09:00:00 PM,228419,9.669,,
5526,08.02.25 09:15:00 PM,228299,9.768,,
5527,08.02.25 09:30:00 PM,228362,9.768,,
5528,08.02.25 09:45:00 PM,228304,9.866,,
5529,08.02.25 10:00:00 PM,228304,9.866,,
5530,08.02.25 10:15:00 PM,228299,9.768,,
5531,08.02.25 10:30:00 PM,228299,9.768,,
5532,08.02.25 10:45:00 PM,228288,9.571,,
5533,08.02.25 11:00:00 PM,228283,9.472,,
5534,08.02.25 11:15:00 PM,228294,9.669,,
5535,08.02.25 11:30:00 PM,228288,9.571,,
5536,08.02.25 11:45:00 PM,228283,9.472,,
5537,08.03.25 12:00:00 AM,228288,9.571,,
5538,08.03.25 12:15:00 AM,228288,9.571,,
5539,08.03.25 12:30:00 AM,228351,9.571,,
5540,08.03.25 12:45:00 AM,228351,9.571,,
5541,08.03.25 01:00:00 AM,228220,9.472,,
5542,08.03.25 01:15:00 AM,228283,9.472,,
5543,08.03.25 01:30:00 AM,228278,9.373,,
5544,08.03.25 01:45:00 AM,228283,9.472,,
5545,08.03.25 02:00:00 AM,228288,9.571,,
5546,08.03.25 02:15:00 AM,228288,9.571,,
5547,08.03.25 02:30:00 AM,228288,9.571,,
5548,08.03.25 02:45:00 AM,228288,9.571,,
5549,08.03.25 03:00:00 AM,228283,9.472,,
5550,08.03.25 03:15:00 AM,228283,9.472,,
5551,08.03.25 03:30:00 AM,228356,9.669,,
5552,08.03.25 03:45:00 AM,228356,9.669,,
5553,08.03.25 04:00:00 AM,228362,9.768,,
5554,08.03.25 04:15:00 AM,228424,9.768,,
5555,08.03.25 04:30:00 AM,228424,9.768,,
5556,08.03.25 04:45:00 AM,228356,9.669,,
5557,08.03.25 05:00:00 AM,228419,9.669,,
5558,08.03.25 05:15:00 AM,228356,9.669,,
5559,08.03.25 05:30:00 AM,228356,9.669,,
5560,08.03.25 05:45:00 AM,228356,9.669,,
5561,08.03.25 06:00:00 AM,228362,9.768,,
5562,08.03.25 06:15:00 AM,228362,9.768,,
5563,08.03.25 06:30:00 AM,228362,9.768,,
5564,08.03.25 06:45:00 AM,228424,9.768,,
5565,08.03.25 07:00:00 AM,228430,9.866,,
5566,08.03.25 07:15:00 AM,228487,9.768,,
5567,08.03.25 07:30:00 AM,228482,9.669,,
5568,08.03.25 07:45:00 AM,228555,9.866,,
5569,08.03.25 08:00:00 AM,228362,9.768,,
5570,08.03.25 08:15:00 AM,228419,9.669,,
5571,08.03.25 08:30:00 AM,228539,9.571,,
5572,08.03.25 08:45:00 AM,228482,9.669,,
5573,08.03.25 09:00:00 AM,228482,9.669,,
5574,08.03.25 09:15:00 AM,228482,9.669,,
5575,08.03.25 09:30:00 AM,228487,9.768,,
5576,08.03.25 09:45:00 AM,228493,9.866,,
5577,08.03.25 10:00:00 AM,228493,9.866,,
5578,08.03.25 10:15:00 AM,228487,9.768,,
5579,08.03.25 10:30:00 AM,228424,9.768,,
5580,08.03.25 10:45:00 AM,228493,9.866,,
5581,08.03.25 11:00:00 AM,228498,9.965,,
5582,08.03.25 11:15:00 AM,228493,9.866,,
5583,08.03.25 11:30:00 AM,228493,9.866,,
5584,08.03.25 11:45:00 AM,228550,9.768,,
5585,08.03.25 12:00:00 PM,228493,9.866,,
5586,08.03.25 12:15:00 PM,228550,9.768,,
5587,08.03.25 12:30:00 PM,228550,9.768,,
5588,08.03.25 12:45:00 PM,228555,9.866,,
5589,08.03.25 01:00:00 PM,228545,9.669,,
5590,08.03.25 01:15:00 PM,228482,9.669,,
5591,08.03.25 01:30:00 PM,228487,9.768,,
5592,08.03.25 01:45:00 PM,228613,9.768,,
5593,08.03.25 02:00:00 PM,228555,9.866,,
5594,08.03.25 02:15:00 PM,228608,9.669,,
5595,08.03.25 02:30:00 PM,228602,9.571,,
5596,08.03.25 02:45:00 PM,228597,9.472,,
5597,08.03.25 03:00:00 PM,228602,9.571,,
5598,08.03.25 03:15:00 PM,228602,9.571,,
5599,08.03.25 03:30:00 PM,228602,9.571,,
5600,08.03.25 03:45:00 PM,228602,9.571,,
5601,08.03.25 04:00:00 PM,228602,9.571,,
5602,08.03.25 04:15:00 PM,228608,9.669,,
5603,08.03.25 04:30:00 PM,228665,9.571,,
5604,08.03.25 04:45:00 PM,228665,9.571,,
5605,08.03.25 05:00:00 PM,228670,9.669,,
5606,08.03.25 05:15:00 PM,228676,9.768,,
5607,08.03.25 05:30:00 PM,228670,9.669,,
5608,08.03.25 05:45:00 PM,228728,9.571,,
5609,08.03.25 06:00:00 PM,228796,9.669,,
5610,08.03.25 06:15:00 PM,228738,9.768,,
5611,08.03.25 06:30:00 PM,228796,9.669,,
5612,08.03.25 06:45:00 PM,228796,9.669,,
5613,08.03.25 07:00:00 PM,228733,9.669,,
5614,08.03.25 07:15:00 PM,228733,9.669,,
5615,08.03.25 07:30:00 PM,228796,9.669,,
5616,08.03.25 07:45:00 PM,228864,9.768,,
5617,08.03.25 08:00:00 PM,228864,9.768,,
5618,08.03.25 08:15:00 PM,228807,9.866,,
5619,08.03.25 08:30:00 PM,228801,9.768,,
5620,08.03.25 08:45:00 PM,228738,9.768,,
5621,08.03.25 09:00:00 PM,228738,9.768,,
5622,08.03.25 09:15:00 PM,228728,9.571,,
5623,08.03.25 09:30:00 PM,228665,9.571,,
5624,08.03.25 09:45:00 PM,228738,9.768,,
5625,08.03.25 10:00:00 PM,228665,9.571,,
5626,08.03.25 10:15:00 PM,228728,9.571,,
5627,08.03.25 10:30:00 PM,228670,9.669,,
5628,08.03.25 10:45:00 PM,228738,9.768,,
5629,08.03.25 11:00:00 PM,228744,9.866,,
5630,08.03.25 11:15:00 PM,228744,9.866,,
5631,08.03.25 11:30:00 PM,228749,9.965,,
5632,08.03.25 11:45:00 PM,228692,10.063,,
5633,08.04.25 12:00:00 AM,228744,9.866,,
5634,08.04.25 12:15:00 AM,228744,9.866,,
5635,08.04.25 12:30:00 AM,228681,9.866,,
5636,08.04.25 12:45:00 AM,228733,9.669,,
5637,08.04.25 01:00:00 AM,228670,9.669,,
5638,08.04.25 01:15:00 AM,228670,9.669,,
5639,08.04.25 01:30:00 AM,228728,9.571,,
5640,08.04.25 01:45:00 AM,228728,9.571,,
5641,08.04.25 02:00:00 AM,228722,9.472,,
5642,08.04.25 02:15:00 AM,228660,9.472,,
5643,08.04.25 02:30:00 AM,228722,9.472,,
5644,08.04.25 02:45:00 AM,228722,9.472,,
5645,08.04.25 03:00:00 AM,228780,9.373,,
5646,08.04.25 03:15:00 AM,228722,9.472,,
5647,08.04.25 03:30:00 AM,228722,9.472,,
5648,08.04.25 03:45:00 AM,228791,9.571,,
5649,08.04.25 04:00:00 AM,228670,9.669,,
5650,08.04.25 04:15:00 AM,228796,9.669,,
5651,08.04.25 04:30:00 AM,228796,9.669,,
5652,08.04.25 04:45:00 AM,228728,9.571,,
5653,08.04.25 05:00:00 AM,228791,9.571,,
5654,08.04.25 05:15:00 AM,228733,9.669,,
5655,08.04.25 05:30:00 AM,228801,9.768,,
5656,08.04.25 05:45:00 AM,228796,9.669,,
5657,08.04.25 06:00:00 AM,228801,9.768,,
5658,08.04.25 06:15:00 AM,228927,9.768,,
5659,08.04.25 06:30:00 AM,228801,9.768,,
5660,08.04.25 06:45:00 AM,228796,9.669,,
5661,08.04.25 07:00:00 AM,228744,9.866,,
5662,08.04.25 07:15:00 AM,228812,9.965,,
5663,08.04.25 07:30:00 AM,228812,9.965,,
5664,08.04.25 07:45:00 AM,228807,9.866,,
5665,08.04.25 08:00:00 AM,228744,9.866,,
5666,08.04.25 08:15:00 AM,228864,9.768,,
5667,08.04.25 08:30:00 AM,228853,9.571,,
5668,08.04.25 08:45:00 AM,228785,9.472,,
5669,08.04.25 09:00:00 AM,228848,9.472,,
5670,08.04.25 09:15:00 AM,228780,9.373,,
5671,08.04.25 09:30:00 AM,228785,9.472,,
5672,08.04.25 09:45:00 AM,228785,9.472,,
5673,08.04.25 10:00:00 AM,228791,9.571,,
5674,08.04.25 10:15:00 AM,228859,9.669,,
5675,08.04.25 10:30:00 AM,228738,9.768,,
5676,08.04.25 10:45:00 AM,228749,9.965,,
5677,08.04.25 11:00:00 AM,228754,10.063,,
5678,08.04.25 11:15:00 AM,228754,10.063,,
5679,08.04.25 11:30:00 AM,228812,9.965,,
